Campaign_ID,Region,Platform,Campaign_Category,Campaign_Type,Impressions,Clicks,Total_Engagements,Campaign_Ad_Spend
CMP_24377,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),391,9,20,10.55
CMP_24378,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1239,97,0,355.19
CMP_24379,Europe,Email,Email,Welcome Series,675,46,0,0.27
CMP_24380,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),418,11,17,11.92
CMP_24381,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1017,83,0,245.64
CMP_24382,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),205,4,10,4.75
CMP_24383,North America,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),200,7,6,9.6
CMP_24384,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1027,73,0,190.89
CMP_24385,APAC,SMS,SMS,Flash Sale / Price Drop Alert,546,59,0,0.83
CMP_24386,North America,Google Ads,Paid Search,Competitor Conquesting,1037,86,0,497.93
CMP_24387,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1384,96,0,478.27
CMP_24388,Europe,SMS,SMS,Cart Abandonment Alert,787,60,0,0.71
CMP_24389,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),317,7,31,9.72
CMP_24390,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),244,5,18,8.02
CMP_24391,North America,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),360,10,35,13.63
CMP_24392,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",873,72,0,540.79
CMP_24393,APAC,Google Ads,Paid Search,Competitor Conquesting,923,77,0,603.67
CMP_24394,North America,Instagram,Paid Social Media,Product Highlight (Carousel),250,8,8,10.49
CMP_24395,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),358,7,24,11.27
CMP_24396,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",810,77,0,251.88
CMP_24397,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),318,6,26,11.86
CMP_24398,Europe,Email,Email,VIP Early Access / Private Sale,1075,53,0,0.31
CMP_24399,North America,Email,Email,Cart Abandonment Flow,663,46,0,0.23
CMP_24400,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),220,7,7,7.0
CMP_24401,North America,YouTube,Paid Social Media,Product Highlight (Detailed Review),393,9,22,7.78
CMP_24402,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),201,6,15,4.75
CMP_24403,North America,SMS,SMS,Back-in-Stock Alert,708,55,0,0.55
CMP_24404,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1134,99,0,494.35
CMP_24405,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",841,74,0,525.04
CMP_24406,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",955,85,0,496.89
CMP_24407,North America,SMS,SMS,Flash Sale / Price Drop Alert,533,55,0,0.55
CMP_24408,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),526,11,33,10.68
CMP_24409,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",983,73,0,187.24
CMP_24410,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),456,13,34,17.07
CMP_24411,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",952,86,0,364.2
CMP_24412,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1546,80,0,579.43
CMP_24413,Europe,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),373,8,18,10.31
CMP_24414,APAC,Email,Email,Cart Abandonment Flow,1825,55,0,0.38
CMP_24415,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),335,10,21,18.68
CMP_24416,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),203,7,15,9.77
CMP_24417,APAC,SMS,SMS,Flash Sale / Price Drop Alert,685,56,0,0.78
CMP_24418,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",921,74,0,431.79
CMP_24419,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),655,10,59,10.63
CMP_24420,Europe,SMS,SMS,Flash Sale / Price Drop Alert,512,51,0,0.6
CMP_24421,APAC,Email,Email,Welcome Series,1265,55,0,0.38
CMP_24422,APAC,Email,Email,Cart Abandonment Flow,769,39,0,0.27
CMP_24423,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),124,4,4,2.88
CMP_24424,Europe,Email,Email,Welcome Series,814,48,0,0.28
CMP_24425,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1802,83,0,218.62
CMP_24426,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),425,9,18,11.93
CMP_24427,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",982,89,0,264.24
CMP_24428,APAC,Email,Email,Cart Abandonment Flow,624,39,0,0.27
CMP_24429,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),666,13,79,17.05
CMP_24430,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",795,71,0,455.65
CMP_24431,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),172,6,10,7.82
CMP_24432,APAC,SMS,SMS,Flash Sale / Price Drop Alert,379,37,0,0.52
CMP_24433,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),255,6,10,7.75
CMP_24434,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1718,83,0,436.63
CMP_24435,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1039,98,0,375.42
CMP_24436,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),557,17,36,15.5
CMP_24437,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),310,7,23,10.68
CMP_24438,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),315,8,24,13.57
CMP_24439,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),260,6,14,11.05
CMP_24440,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1081,93,0,451.33
CMP_24441,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),405,11,16,21.3
CMP_24442,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),289,7,12,13.9
CMP_24443,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),120,4,8,4.01
CMP_24444,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1198,94,0,467.08
CMP_24445,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),222,7,17,9.2
CMP_24446,North America,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),297,9,28,8.26
CMP_24447,APAC,Email,Email,VIP Early Access / Private Sale,1297,44,0,0.31
CMP_24448,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",864,86,0,529.55
CMP_24449,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),287,10,18,6.63
CMP_24450,North America,SMS,SMS,Cart Abandonment Alert,913,60,0,0.6
CMP_24451,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1180,96,0,509.22
CMP_24452,North America,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),452,8,14,10.26
CMP_24453,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),421,8,17,12.28
CMP_24454,North America,SMS,SMS,Cart Abandonment Alert,522,50,0,0.5
CMP_24455,APAC,Email,Email,VIP Early Access / Private Sale,698,51,0,0.36
CMP_24456,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",939,93,0,448.97
CMP_24457,APAC,Email,Email,Welcome Series,686,38,0,0.27
CMP_24458,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",957,89,0,716.53
CMP_24459,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1137,83,0,576.78
CMP_24460,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),419,10,32,11.45
CMP_24461,Europe,Email,Email,Newsletter / Brand Story,958,43,0,0.25
CMP_24462,North America,X,Paid Social Media,Brand Awareness (Conversation Driven),132,4,9,2.73
CMP_24463,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1048,87,0,466.05
CMP_24464,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),589,10,34,15.45
CMP_24465,Europe,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),200,7,14,5.03
CMP_24466,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",885,83,0,367.07
CMP_24467,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),250,6,12,6.43
CMP_24468,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",961,86,0,583.11
CMP_24469,Europe,Email,Email,Cart Abandonment Flow,1005,56,0,0.33
CMP_24470,APAC,SMS,SMS,Cart Abandonment Alert,670,44,0,0.62
CMP_24471,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),292,9,15,11.6
CMP_24472,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),249,8,19,13.75
CMP_24473,APAC,SMS,SMS,Flash Sale / Price Drop Alert,608,52,0,0.73
CMP_24474,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1057,95,0,388.52
CMP_24475,APAC,Email,Email,Newsletter / Brand Story,953,54,0,0.38
CMP_24476,Europe,Google Ads,Paid Search,Competitor Conquesting,1308,69,0,360.06
CMP_24477,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),518,10,17,9.04
CMP_24478,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),600,11,38,19.01
CMP_24479,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),363,6,20,4.97
CMP_24480,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),229,8,11,6.89
CMP_24481,Europe,SMS,SMS,Cart Abandonment Alert,632,59,0,0.7
CMP_24482,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1765,91,0,625.21
CMP_24483,APAC,Google Ads,Paid Search,Competitor Conquesting,763,74,0,517.23
CMP_24484,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1697,87,0,332.11
CMP_24485,APAC,Email,Email,Welcome Series,836,38,0,0.27
CMP_24486,Europe,X,Paid Social Media,Product Launch Announcement,319,10,10,5.96
CMP_24487,APAC,Email,Email,Cart Abandonment Flow,1097,54,0,0.38
CMP_24488,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",918,72,0,269.63
CMP_24489,APAC,X,Paid Social Media,Product Launch Announcement,328,7,17,6.81
CMP_24490,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),260,6,14,10.92
CMP_24491,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",2342,97,0,461.78
CMP_24492,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),313,10,20,9.27
CMP_24493,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1059,94,0,660.5
CMP_24494,Europe,Email,Email,Cart Abandonment Flow,726,46,0,0.27
CMP_24495,North America,TikTok,Paid Social Media,Product Highlight (Short-form),364,10,41,9.55
CMP_24496,APAC,Email,Email,Welcome Series,1950,63,0,0.44
CMP_24497,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",842,78,0,366.31
CMP_24498,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",750,69,0,463.73
CMP_24499,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1782,77,0,525.7
CMP_24500,North America,Email,Email,Welcome Series,525,37,0,0.18
CMP_24501,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),302,7,29,6.79
CMP_24502,Europe,SMS,SMS,Flash Sale / Price Drop Alert,529,43,0,0.51
CMP_24503,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),203,6,9,11.65
CMP_24504,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),441,8,41,10.31
CMP_24505,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),475,10,18,8.05
CMP_24506,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1002,88,0,441.39
CMP_24507,Europe,SMS,SMS,Cart Abandonment Alert,921,48,0,0.57
CMP_24508,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",914,88,0,449.39
CMP_24509,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),555,9,35,11.2
CMP_24510,Europe,Email,Email,Welcome Series,988,34,0,0.2
CMP_24511,APAC,Email,Email,Welcome Series,1486,50,0,0.35
CMP_24512,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),297,9,13,4.76
CMP_24513,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1143,73,0,390.59
CMP_24514,North America,YouTube,Paid Social Media,Product Highlight (Detailed Review),322,5,12,6.77
CMP_24515,North America,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1795,73,0,189.89
CMP_24516,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1365,85,0,337.74
CMP_24517,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),372,9,28,9.96
CMP_24518,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),301,9,17,12.74
CMP_24519,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),607,10,39,20.04
CMP_24520,North America,Email,Email,Newsletter / Brand Story,1463,56,0,0.28
CMP_24521,APAC,Email,Email,Welcome Series,1260,43,0,0.3
CMP_24522,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),248,5,8,7.84
CMP_24523,North America,Instagram,Paid Social Media,Product Highlight (Carousel),462,9,22,6.68
CMP_24524,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),292,7,21,9.74
CMP_24525,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),437,9,31,7.94
CMP_24526,North America,YouTube,Paid Social Media,Product Highlight (Detailed Review),483,8,31,10.23
CMP_24527,APAC,X,Paid Social Media,Product Launch Announcement,458,7,28,7.27
CMP_24528,North America,SMS,SMS,Flash Sale / Price Drop Alert,1043,62,0,0.62
CMP_24529,Europe,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),271,8,10,7.55
CMP_24530,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1056,92,0,530.56
CMP_24531,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),518,14,25,14.13
CMP_24532,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),283,5,15,8.76
CMP_24533,APAC,Email,Email,Newsletter / Brand Story,806,53,0,0.37
CMP_24534,North America,TikTok,Paid Social Media,Product Highlight (Short-form),444,7,37,7.19
CMP_24535,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1083,105,0,679.24
CMP_24536,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),522,12,31,23.03
CMP_24537,APAC,X,Paid Social Media,Influencer/KOL Discussion,570,9,17,15.09
CMP_24538,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",770,72,0,436.44
CMP_24539,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),535,17,39,18.76
CMP_24540,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),254,7,11,8.34
CMP_24541,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),234,8,12,13.99
CMP_24542,North America,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1428,78,0,438.07
CMP_24543,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),366,9,26,17.92
CMP_24544,APAC,X,Paid Social Media,Product Launch Announcement,227,7,12,13.04
CMP_24545,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1922,92,0,347.58
CMP_24546,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),519,15,32,27.39
CMP_24547,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),562,13,27,15.41
CMP_24548,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),259,9,14,13.54
CMP_24549,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),360,10,18,14.7
CMP_24550,North America,Email,Email,Cart Abandonment Flow,652,49,0,0.24
CMP_24551,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),405,9,12,15.75
CMP_24552,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),377,8,23,11.77
CMP_24553,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1553,92,0,523.82
CMP_24554,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1246,82,0,381.46
CMP_24555,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1161,80,0,548.82
CMP_24556,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),277,9,17,11.26
CMP_24557,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),162,5,10,5.15
CMP_24558,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1038,78,0,308.71
CMP_24559,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1355,83,0,461.91
CMP_24560,North America,Email,Email,Cart Abandonment Flow,1180,41,0,0.21
CMP_24561,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1206,96,0,332.13
CMP_24562,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),465,9,32,8.96
CMP_24563,APAC,SMS,SMS,Cart Abandonment Alert,504,56,0,0.78
CMP_24564,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),442,11,21,13.3
CMP_24565,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),379,11,39,14.92
CMP_24566,North America,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",962,75,0,348.5
CMP_24567,APAC,Email,Email,VIP Early Access / Private Sale,1741,68,0,0.48
CMP_24568,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),429,9,14,9.12
CMP_24569,North America,TikTok,Paid Social Media,Product Highlight (Short-form),358,9,36,10.58
CMP_24570,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),416,10,35,8.14
CMP_24571,APAC,Email,Email,VIP Early Access / Private Sale,992,55,0,0.38
CMP_24572,North America,Email,Email,Cart Abandonment Flow,1155,63,0,0.32
CMP_24573,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",819,74,0,517.13
CMP_24574,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",850,66,0,268.04
CMP_24575,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1317,74,0,284.59
CMP_24576,North America,YouTube,Paid Social Media,Product Highlight (Detailed Review),334,6,13,8.56
CMP_24577,APAC,SMS,SMS,Back-in-Stock Alert,835,44,0,0.62
CMP_24578,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),150,4,14,6.57
CMP_24579,APAC,Email,Email,VIP Early Access / Private Sale,825,38,0,0.27
CMP_24580,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),117,4,8,4.62
CMP_24581,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1168,76,0,318.99
CMP_24582,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),462,10,28,14.04
CMP_24583,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",834,83,0,397.87
CMP_24584,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),319,8,12,5.53
CMP_24585,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1247,77,0,437.54
CMP_24586,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1893,83,0,497.12
CMP_24587,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1131,92,0,555.51
CMP_24588,APAC,Email,Email,VIP Early Access / Private Sale,1125,44,0,0.31
CMP_24589,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",2169,97,0,455.33
CMP_24590,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",974,69,0,357.6
CMP_24591,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1048,86,0,582.63
CMP_24592,North America,SMS,SMS,Back-in-Stock Alert,1308,67,0,0.67
CMP_24593,APAC,X,Paid Social Media,Influencer/KOL Discussion,293,8,14,7.66
CMP_24594,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),409,10,29,13.48
CMP_24595,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),172,6,9,5.18
CMP_24596,Europe,Email,Email,Cart Abandonment Flow,620,43,0,0.25
CMP_24597,North America,Email,Email,Welcome Series,933,65,0,0.33
CMP_24598,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1225,85,0,662.78
CMP_24599,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),263,9,16,13.96
CMP_24600,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),115,4,8,4.37
CMP_24601,North America,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),290,8,20,6.5
CMP_24602,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1828,102,0,466.57
CMP_24603,Europe,Email,Email,VIP Early Access / Private Sale,610,44,0,0.26
CMP_24604,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1525,87,0,704.55
CMP_24605,Europe,X,Paid Social Media,Brand Awareness (Conversation Driven),173,5,9,3.97
CMP_24606,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1515,78,0,233.52
CMP_24607,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),233,8,7,8.11
CMP_24608,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),418,13,21,14.73
CMP_24609,APAC,Email,Email,Welcome Series,1031,56,0,0.39
CMP_24610,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),455,10,16,8.91
CMP_24611,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),268,9,17,15.0
CMP_24612,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),633,12,41,22.17
CMP_24613,Europe,Email,Email,Cart Abandonment Flow,876,38,0,0.22
CMP_24614,Europe,Google Ads,Paid Search,Competitor Conquesting,995,86,0,275.86
CMP_24615,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1163,73,0,321.4
